Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Año,Mes,AñoMes,Canal,Ingreso Validado,Origen Precio,Origen Artículo,Estado Calidad
TXN_6102791,CUST_02,Furniture,Item_20_FUR,33.5,,,Credit Card,In-store,2022-04-05,No,2022,4,2022-04,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_7415874,CUST_19,Electric household essentials,Item_2_EHE,6.5,,,Cash,Online,2022-12-20,Sí,2022,12,2022-12,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2910944,CUST_24,Patisserie,Item_12_PAT,21.5,,,Credit Card,Online,2022-12-21,Desconocido,2022,12,2022-12,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4258144,CUST_20,Milk Products,Item_4_MILK,9.5,,,Cash,In-store,2024-11-15,No,2024,11,2024-11,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9382641,CUST_06,Milk Products,Item_7_MILK,14.0,,,Credit Card,In-store,2022-07-05,Sí,2022,7,2022-07,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4838523,CUST_11,Butchers,Item_13_BUT,23.0,,,Credit Card,In-store,2024-08-29,Desconocido,2024,8,2024-08,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4022829,CUST_18,Furniture,Item_17_FUR,29.0,,,Digital Wallet,In-store,2024-02-14,No,2024,2,2024-02,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2477774,CUST_23,Food,Item_2_FOOD,6.5,,,Cash,Online,2022-08-16,Sí,2022,8,2022-08,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6749795,CUST_12,Patisserie,Item_23_PAT,38.0,,,Digital Wallet,Online,2023-08-06,Sí,2023,8,2023-08,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2813218,CUST_02,Beverages,Item_2_BEV,6.5,,,Digital Wallet,Online,2022-11-14,Desconocido,2022,11,2022-11,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_1814757,CUST_01,Patisserie,Item_2_PAT,6.5,,,Cash,In-store,2024-08-18,Desconocido,2024,8,2024-08,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4539341,CUST_12,Food,Item_3_FOOD,8.0,,,Cash,Online,2022-01-06,No,2022,1,2022-01,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9295319,CUST_07,Patisserie,Item_16_PAT,27.5,,,Credit Card,In-store,2023-06-04,Desconocido,2023,6,2023-06,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8868169,CUST_07,Food,Item_6_FOOD,12.5,,,Digital Wallet,Online,2023-01-05,Desconocido,2023,1,2023-01,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4654153,CUST_16,Electric household essentials,Item_1_EHE,5.0,,,Cash,Online,2022-06-03,Desconocido,2022,6,2022-06,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3554058,CUST_02,Food,Item_11_FOOD,20.0,,,Digital Wallet,In-store,2022-08-24,No,2022,8,2022-08,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8581857,CUST_05,Patisserie,Item_9_PAT,17.0,,,Cash,Online,2024-08-20,Desconocido,2024,8,2024-08,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6206009,CUST_21,Computers and electric accessories,Item_17_CEA,29.0,,,Credit Card,In-store,2022-08-04,Sí,2022,8,2022-08,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4245049,CUST_04,Butchers,Item_7_BUT,14.0,,,Credit Card,Online,2022-01-12,Desconocido,2022,1,2022-01,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8061410,CUST_12,Computers and electric accessories,Item_22_CEA,36.5,,,Cash,Online,2024-05-02,Desconocido,2024,5,2024-05,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8846106,CUST_19,Beverages,Item_24_BEV,39.5,,,Digital Wallet,In-store,2024-10-16,Sí,2024,10,2024-10,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2931826,CUST_23,Butchers,Item_23_BUT,38.0,,,Credit Card,Online,2023-02-13,Sí,2023,2,2023-02,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8040299,CUST_24,Computers and electric accessories,Item_12_CEA,21.5,,,Digital Wallet,Online,2024-09-16,No,2024,9,2024-09,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9753602,CUST_18,Milk Products,Item_6_MILK,12.5,,,Cash,In-store,2022-03-31,Desconocido,2022,3,2022-03,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9195906,CUST_02,Electric household essentials,Item_19_EHE,32.0,,,Digital Wallet,In-store,2022-05-20,No,2022,5,2022-05,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2392647,CUST_04,Food,Item_8_FOOD,15.5,,,Cash,Online,2022-10-12,No,2022,10,2022-10,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8941172,CUST_02,Electric household essentials,Item_25_EHE,41.0,,,Credit Card,Online,2022-07-09,Desconocido,2022,7,2022-07,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3017691,CUST_14,Patisserie,Item_24_PAT,39.5,,,Credit Card,In-store,2022-10-14,Sí,2022,10,2022-10,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8256476,CUST_07,Computers and electric accessories,Item_12_CEA,21.5,,,Cash,In-store,2024-10-08,Sí,2024,10,2024-10,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8552028,CUST_13,Patisserie,Item_23_PAT,38.0,,,Cash,Online,2022-01-23,Sí,2022,1,2022-01,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6278418,CUST_05,Milk Products,Item_12_MILK,21.5,,,Cash,Online,2023-03-21,Desconocido,2023,3,2023-03,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_5992097,CUST_17,Patisserie,Item_25_PAT,41.0,,,Digital Wallet,In-store,2024-02-13,Desconocido,2024,2,2024-02,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6709663,CUST_05,Food,Item_3_FOOD,8.0,,,Cash,Online,2022-10-23,Sí,2022,10,2022-10,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8444157,CUST_11,Patisserie,Item_4_PAT,9.5,,,Digital Wallet,Online,2023-07-17,No,2023,7,2023-07,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8963866,CUST_07,Milk Products,Item_11_MILK,20.0,,,Credit Card,Online,2022-12-09,No,2022,12,2022-12,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4949721,CUST_08,Computers and electric accessories,Item_13_CEA,23.0,,,Credit Card,In-store,2022-04-28,Sí,2022,4,2022-04,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6272504,CUST_14,Furniture,Item_8_FUR,15.5,,,Digital Wallet,In-store,2023-02-28,Desconocido,2023,2,2023-02,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6736197,CUST_07,Food,Item_13_FOOD,23.0,,,Digital Wallet,In-store,2024-12-31,Sí,2024,12,2024-12,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4705521,CUST_07,Food,Item_5_FOOD,11.0,,,Cash,Online,2023-07-06,Desconocido,2023,7,2023-07,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4772413,CUST_22,Milk Products,Item_20_MILK,33.5,,,Digital Wallet,Online,2023-05-13,Desconocido,2023,5,2023-05,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3807303,CUST_03,Furniture,Item_24_FUR,39.5,,,Credit Card,Online,2022-10-08,No,2022,10,2022-10,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9856733,CUST_03,Patisserie,Item_14_PAT,24.5,,,Credit Card,In-store,2023-03-15,Sí,2023,3,2023-03,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8966314,CUST_19,Milk Products,Item_18_MILK,30.5,,,Digital Wallet,Online,2023-04-14,Sí,2023,4,2023-04,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_1041890,CUST_03,Furniture,Item_16_FUR,27.5,,,Digital Wallet,Online,2022-07-02,No,2022,7,2022-07,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_1759177,CUST_20,Beverages,Item_12_BEV,21.5,,,Digital Wallet,In-store,2023-05-17,No,2023,5,2023-05,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3605723,CUST_04,Furniture,Item_11_FUR,20.0,,,Digital Wallet,Online,2023-05-27,No,2023,5,2023-05,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6964544,CUST_16,Milk Products,Item_19_MILK,32.0,,,Cash,Online,2022-07-20,No,2022,7,2022-07,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3858680,CUST_11,Electric household essentials,Item_19_EHE,32.0,,,Credit Card,Online,2023-03-16,No,2023,3,2023-03,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4570138,CUST_14,Beverages,Item_21_BEV,35.0,,,Cash,Online,2022-09-03,Desconocido,2022,9,2022-09,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4967198,CUST_20,Furniture,Item_25_FUR,41.0,,,Digital Wallet,In-store,2022-01-14,Sí,2022,1,2022-01,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_7608681,CUST_17,Electric household essentials,Item_15_EHE,26.0,,,Digital Wallet,In-store,2024-03-07,Sí,2024,3,2024-03,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_1382421,CUST_14,Beverages,Item_20_BEV,33.5,,,Credit Card,In-store,2024-07-12,Desconocido,2024,7,2024-07,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4862692,CUST_12,Patisserie,Item_20_PAT,33.5,,,Cash,In-store,2023-01-09,Desconocido,2023,1,2023-01,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4240515,CUST_09,Electric household essentials,Item_17_EHE,29.0,,,Credit Card,Online,2023-09-23,Sí,2023,9,2023-09,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6461820,CUST_18,Food,Item_22_FOOD,36.5,,,Cash,In-store,2023-11-29,Desconocido,2023,11,2023-11,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2158665,CUST_19,Electric household essentials,Item_13_EHE,23.0,,,Digital Wallet,In-store,2022-07-27,No,2022,7,2022-07,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6595686,CUST_18,Milk Products,Item_19_MILK,32.0,,,Cash,Online,2023-11-13,No,2023,11,2023-11,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3943422,CUST_19,Patisserie,Item_25_PAT,41.0,,,Credit Card,In-store,2024-12-09,No,2024,12,2024-12,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9906846,CUST_08,Beverages,Item_4_BEV,9.5,,,Cash,Online,2023-10-03,Desconocido,2023,10,2023-10,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_5237132,CUST_08,Furniture,Item_25_FUR,41.0,,,Digital Wallet,In-store,2022-11-28,Desconocido,2022,11,2022-11,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3649978,CUST_03,Butchers,Item_11_BUT,20.0,,,Digital Wallet,In-store,2023-06-13,No,2023,6,2023-06,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_7684996,CUST_15,Patisserie,Item_8_PAT,15.5,,,Digital Wallet,In-store,2022-12-04,No,2022,12,2022-12,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_5963334,CUST_07,Computers and electric accessories,Item_19_CEA,32.0,,,Cash,Online,2022-02-11,No,2022,2,2022-02,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3416433,CUST_10,Electric household essentials,Item_9_EHE,17.0,,,Digital Wallet,In-store,2022-03-01,Sí,2022,3,2022-03,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2160657,CUST_16,Electric household essentials,Item_16_EHE,27.5,,,Digital Wallet,Online,2023-12-23,Sí,2023,12,2023-12,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6285433,CUST_24,Computers and electric accessories,Item_9_CEA,17.0,,,Credit Card,In-store,2023-07-18,Sí,2023,7,2023-07,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9551364,CUST_11,Butchers,Item_3_BUT,8.0,,,Credit Card,In-store,2022-06-27,Desconocido,2022,6,2022-06,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_1419872,CUST_11,Furniture,Item_4_FUR,9.5,,,Digital Wallet,Online,2022-06-04,Desconocido,2022,6,2022-06,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2909351,CUST_11,Milk Products,Item_11_MILK,20.0,,,Cash,In-store,2024-08-14,Sí,2024,8,2024-08,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4782711,CUST_20,Electric household essentials,Item_5_EHE,11.0,,,Digital Wallet,In-store,2022-05-17,No,2022,5,2022-05,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9659189,CUST_13,Computers and electric accessories,Item_20_CEA,33.5,,,Credit Card,Online,2024-06-20,Desconocido,2024,6,2024-06,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_1208593,CUST_21,Patisserie,Item_11_PAT,20.0,,,Credit Card,In-store,2022-11-19,Desconocido,2022,11,2022-11,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2794565,CUST_17,Beverages,Item_14_BEV,24.5,,,Credit Card,In-store,2023-03-11,Sí,2023,3,2023-03,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_5127072,CUST_18,Electric household essentials,Item_20_EHE,33.5,,,Credit Card,In-store,2023-09-21,Desconocido,2023,9,2023-09,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8889522,CUST_21,Milk Products,Item_6_MILK,12.5,,,Cash,Online,2023-09-21,Sí,2023,9,2023-09,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3701394,CUST_06,Milk Products,Item_11_MILK,20.0,,,Digital Wallet,Online,2022-07-28,No,2022,7,2022-07,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4738336,CUST_18,Milk Products,Item_14_MILK,24.5,,,Cash,Online,2023-03-05,No,2023,3,2023-03,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6307499,CUST_22,Electric household essentials,Item_20_EHE,33.5,,,Credit Card,In-store,2023-06-22,Sí,2023,6,2023-06,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2995389,CUST_20,Computers and electric accessories,Item_5_CEA,11.0,,,Credit Card,Online,2022-11-28,No,2022,11,2022-11,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_5833782,CUST_17,Milk Products,Item_23_MILK,38.0,,,Credit Card,In-store,2023-09-25,Sí,2023,9,2023-09,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9074980,CUST_02,Food,Item_5_FOOD,11.0,,,Credit Card,In-store,2024-10-07,Desconocido,2024,10,2024-10,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6376357,CUST_16,Butchers,Item_3_BUT,8.0,,,Cash,Online,2024-09-29,No,2024,9,2024-09,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3224536,CUST_18,Milk Products,Item_11_MILK,20.0,,,Digital Wallet,Online,2022-05-10,No,2022,5,2022-05,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_5427219,CUST_04,Milk Products,Item_1_MILK,5.0,,,Cash,In-store,2024-12-19,Sí,2024,12,2024-12,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2968416,CUST_17,Food,Item_24_FOOD,39.5,,,Digital Wallet,Online,2022-04-13,Desconocido,2022,4,2022-04,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6396781,CUST_03,Computers and electric accessories,Item_16_CEA,27.5,,,Cash,In-store,2023-02-04,Sí,2023,2,2023-02,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2564188,CUST_05,Patisserie,Item_6_PAT,12.5,,,Credit Card,In-store,2024-04-14,Desconocido,2024,4,2024-04,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9712639,CUST_10,Computers and electric accessories,Item_22_CEA,36.5,,,Digital Wallet,In-store,2023-08-04,No,2023,8,2023-08,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_7553716,CUST_22,Food,Item_22_FOOD,36.5,,,Cash,In-store,2024-04-07,Sí,2024,4,2024-04,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4656312,CUST_22,Patisserie,Item_14_PAT,24.5,,,Digital Wallet,In-store,2023-06-10,No,2023,6,2023-06,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9114949,CUST_09,Beverages,Item_18_BEV,30.5,,,Cash,Online,2022-04-11,Sí,2022,4,2022-04,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9237487,CUST_22,Computers and electric accessories,Item_19_CEA,32.0,,,Cash,Online,2022-08-11,No,2022,8,2022-08,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4075359,CUST_06,Furniture,Item_6_FUR,12.5,,,Credit Card,In-store,2024-10-13,No,2024,10,2024-10,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_7013735,CUST_25,Furniture,Item_24_FUR,39.5,,,Credit Card,Online,2022-11-07,Desconocido,2022,11,2022-11,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8388501,CUST_19,Furniture,Item_11_FUR,20.0,,,Credit Card,Online,2022-04-24,No,2022,4,2022-04,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_7777970,CUST_19,Computers and electric accessories,Item_19_CEA,32.0,,,Digital Wallet,Online,2024-01-02,No,2024,1,2024-01,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6677596,CUST_09,Milk Products,Item_16_MILK,27.5,,,Credit Card,In-store,2024-12-02,Sí,2024,12,2024-12,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8865856,CUST_05,Beverages,Item_9_BEV,17.0,,,Cash,Online,2023-04-11,Sí,2023,4,2023-04,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9246983,CUST_09,Electric household essentials,Item_15_EHE,26.0,,,Cash,Online,2024-07-24,Desconocido,2024,7,2024-07,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4548028,CUST_20,Food,Item_24_FOOD,39.5,,,Credit Card,In-store,2024-08-04,Sí,2024,8,2024-08,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_5351182,CUST_18,Food,Item_2_FOOD,6.5,,,Credit Card,In-store,2023-04-10,Sí,2023,4,2023-04,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4992208,CUST_22,Food,Item_5_FOOD,11.0,,,Cash,Online,2023-03-27,Sí,2023,3,2023-03,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2191926,CUST_19,Butchers,Item_9_BUT,17.0,,,Digital Wallet,In-store,2022-10-18,Sí,2022,10,2022-10,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4396084,CUST_19,Furniture,Item_5_FUR,11.0,,,Cash,In-store,2024-03-30,Sí,2024,3,2024-03,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3149006,CUST_08,Milk Products,Item_23_MILK,38.0,,,Credit Card,Online,2024-05-19,Sí,2024,5,2024-05,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3742213,CUST_21,Butchers,Item_2_BUT,6.5,,,Cash,In-store,2023-12-10,Sí,2023,12,2023-12,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3964623,CUST_22,Milk Products,Item_22_MILK,36.5,,,Cash,In-store,2024-03-01,Desconocido,2024,3,2024-03,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3384705,CUST_17,Computers and electric accessories,Item_7_CEA,14.0,,,Cash,In-store,2023-10-05,Sí,2023,10,2023-10,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8126831,CUST_23,Butchers,Item_17_BUT,29.0,,,Credit Card,In-store,2023-11-25,Desconocido,2023,11,2023-11,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_5862292,CUST_11,Beverages,Item_7_BEV,14.0,,,Credit Card,In-store,2023-04-16,Desconocido,2023,4,2023-04,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9177670,CUST_25,Computers and electric accessories,Item_19_CEA,32.0,,,Cash,Online,2024-10-20,Sí,2024,10,2024-10,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4880413,CUST_17,Furniture,Item_11_FUR,20.0,,,Cash,In-store,2022-02-25,Desconocido,2022,2,2022-02,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9875507,CUST_15,Computers and electric accessories,Item_15_CEA,26.0,,,Digital Wallet,Online,2022-07-16,No,2022,7,2022-07,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4581027,CUST_10,Patisserie,Item_24_PAT,39.5,,,Cash,In-store,2022-11-07,No,2022,11,2022-11,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4261143,CUST_20,Milk Products,Item_17_MILK,29.0,,,Credit Card,In-store,2022-12-11,Sí,2022,12,2022-12,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8631857,CUST_11,Food,Item_22_FOOD,36.5,,,Digital Wallet,In-store,2022-04-13,No,2022,4,2022-04,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_5308843,CUST_13,Food,Item_4_FOOD,9.5,,,Credit Card,In-store,2022-12-24,Sí,2022,12,2022-12,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4143842,CUST_05,Butchers,Item_13_BUT,23.0,,,Digital Wallet,In-store,2023-06-07,Sí,2023,6,2023-06,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3022586,CUST_24,Butchers,Item_14_BUT,24.5,,,Digital Wallet,In-store,2024-08-13,Sí,2024,8,2024-08,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_5266615,CUST_20,Patisserie,Item_2_PAT,6.5,,,Digital Wallet,In-store,2024-04-10,Desconocido,2024,4,2024-04,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_5612933,CUST_23,Butchers,Item_6_BUT,12.5,,,Cash,In-store,2022-06-02,Desconocido,2022,6,2022-06,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9103065,CUST_03,Food,Item_13_FOOD,23.0,,,Cash,In-store,2022-05-21,Sí,2022,5,2022-05,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_1955780,CUST_18,Milk Products,Item_16_MILK,27.5,,,Credit Card,Online,2023-07-12,Desconocido,2023,7,2023-07,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6241198,CUST_24,Computers and electric accessories,Item_21_CEA,35.0,,,Credit Card,Online,2023-10-02,No,2023,10,2023-10,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_1768505,CUST_21,Food,Item_3_FOOD,8.0,,,Cash,In-store,2024-08-24,Sí,2024,8,2024-08,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3760533,CUST_04,Computers and electric accessories,Item_19_CEA,32.0,,,Digital Wallet,Online,2022-10-31,Sí,2022,10,2022-10,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6585500,CUST_25,Electric household essentials,Item_1_EHE,5.0,,,Credit Card,Online,2022-10-09,Sí,2022,10,2022-10,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6342389,CUST_02,Food,Item_18_FOOD,30.5,,,Cash,In-store,2024-10-09,Sí,2024,10,2024-10,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8315157,CUST_01,Furniture,Item_25_FUR,41.0,,,Cash,Online,2023-04-19,No,2023,4,2023-04,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_7528195,CUST_24,Patisserie,Item_14_PAT,24.5,,,Credit Card,Online,2023-03-15,Desconocido,2023,3,2023-03,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3995208,CUST_05,Food,Item_9_FOOD,17.0,,,Digital Wallet,In-store,2022-06-02,Desconocido,2022,6,2022-06,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_7467051,CUST_22,Milk Products,Item_7_MILK,14.0,,,Credit Card,In-store,2024-05-18,No,2024,5,2024-05,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9868145,CUST_15,Patisserie,Item_4_PAT,9.5,,,Credit Card,In-store,2023-06-02,Sí,2023,6,2023-06,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3171724,CUST_18,Patisserie,Item_17_PAT,29.0,,,Digital Wallet,Online,2023-05-07,No,2023,5,2023-05,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_1851869,CUST_20,Electric household essentials,Item_20_EHE,33.5,,,Cash,In-store,2023-12-17,Sí,2023,12,2023-12,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8972502,CUST_12,Food,Item_4_FOOD,9.5,,,Digital Wallet,Online,2024-05-05,Desconocido,2024,5,2024-05,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_7869272,CUST_06,Butchers,Item_4_BUT,9.5,,,Digital Wallet,In-store,2023-01-12,Desconocido,2023,1,2023-01,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_7450689,CUST_18,Butchers,Item_6_BUT,12.5,,,Credit Card,Online,2023-05-25,Sí,2023,5,2023-05,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
